CASE_NUMBER,DOCUMENT_ID,DOCUMENT_FILED_DATE,DOCUMENT_NAME,DOCUMENT_NAME_DRIVE,LINK_DRIVE
24CHLC22253,106716070,2025-03-05 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",declaration_24chlc22253_106716070,
24CHLC22253,106716069,2025-03-06 00:00:00.000,Writ of Execution,,
24CHLC22253,108310181,2025-05-14 00:00:00.000,Declaration (name extension),declaration_24chlc22253_108310181,
24CHLC22253,108310182,2025-05-14 00:00:00.000,Proof of Service by Mail,,
24CHLC22253,108405900,2025-05-16 00:00:00.000,Declaration (name extension),declaration_24chlc22253_108405900,
24CHLC23603,101267464,2024-06-20 00:00:00.000,Complaint,complaint_24chlc23603_101267464,https://drive.google.com/file/d/1UqOsnfq9Ha_vtHp-J7tYbcYGWK4PZLBF/view?usp=drivesdk
24CHLC23603,101267465,2024-06-20 00:00:00.000,Summons,,
24CHLC23603,101267466,2024-06-20 00:00:00.000,Civil Case Cover Sheet,,
24CHLC23603,101267467,2024-06-20 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24chlc23603_101267467,
24CHLC23603,101267469,2024-06-20 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC23603,101267471,2024-06-20 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC23603,101512542,2024-07-02 00:00:00.000,Proof of Service by Substituted Service,,
24CHLC23603,104519667,2024-11-19 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc23603_104519667,https://drive.google.com/file/d/1KxlzccIcYgIP2OeL59vFmelc1GLl68fJ/view?usp=drivesdk
24CHLC23603,104519669,2024-11-19 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc23603_104519669,https://drive.google.com/file/d/1aDlM_0gEF8odzObG14Fr20XPgvYXk0KO/view?usp=drivesdk
24CHLC23603,104519670,2024-11-19 00:00:00.000,Request for Dismissal,,
24CHLC23603,104519671,2024-11-19 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc23603_104519671,
24CHLC23603,104519672,2024-11-19 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc23603_104519672,https://drive.google.com/file/d/13-1WepmG-WFAV5pI1UFLrXt2aT9Ffh0l/view?usp=drivesdk
24CHLC23603,104519673,2024-12-05 00:00:00.000,Judgment,,
24CHLC23603,107335700,2025-03-28 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",declaration_24chlc23603_107335700,
24CHLC23603,107335699,2025-04-02 00:00:00.000,Writ of Execution,,
24CHLC23603,108131021,2025-05-06 00:00:00.000,Declaration (name extension),declaration_24chlc23603_108131021,
24CHLC24417,101344859,2024-06-21 00:00:00.000,Complaint,complaint_24chlc24417_101344859,https://drive.google.com/file/d/16EDTh8_St4o8FbaXRS2iZQpvi2VxMNWU/view?usp=drivesdk
24CHLC24417,101344860,2024-06-21 00:00:00.000,Civil Case Cover Sheet,,
24CHLC24417,101344861,2024-06-21 00:00:00.000,Declaration (name extension),declaration_24chlc24417_101344861,https://drive.google.com/file/d/1VNGXxn1EgHUStLihSU7oYprS7oj_gHf4/view?usp=drivesdk
24CHLC24417,101344862,2024-06-21 00:00:00.000,Summons,,
24CHLC24417,101344863,2024-06-21 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC24417,101344864,2024-06-21 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC24417,101793639,2024-07-16 00:00:00.000,Proof of Personal Service,,
24CHLC24417,103841878,2024-10-21 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc24417_103841878,https://drive.google.com/file/d/1z95EEgdA-XMBB8iOvaKZuJDkCqMbqeaf/view?usp=drivesdk
24CHLC24417,103841880,2024-10-21 00:00:00.000,Declaration (name extension),declaration_24chlc24417_103841880,https://drive.google.com/file/d/1lVwues61zuR7Z7ivfkBl_wJWT-kCuqtw/view?usp=drivesdk
24CHLC24417,103841881,2024-10-21 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc24417_103841881,
24CHLC24417,103841882,2024-10-21 00:00:00.000,Request for Dismissal,,
24CHLC24417,103841883,2024-10-21 00:00:00.000,Declaration (name extension),declaration_24chlc24417_103841883,https://drive.google.com/file/d/1D_aTGrc7XnTuZEDxr53gkJPiJRBk7tX6/view?usp=drivesdk
24CHLC24417,103841884,2024-10-21 00:00:00.000,Declaration re: Attorney's Fees,declaration_24chlc24417_103841884,
24CHLC24417,103841879,2024-10-22 00:00:00.000,Judgment,,
24CHLC25192,101446685,2024-06-27 00:00:00.000,Complaint,complaint_24chlc25192_101446685,https://drive.google.com/file/d/1KGEwnRtjyOOt5z2SK0sMzKCgtyg32XIQ/view?usp=drivesdk
24CHLC25192,101446686,2024-06-27 00:00:00.000,Summons,,
24CHLC25192,101446687,2024-06-27 00:00:00.000,Declaration (name extension),declaration_24chlc25192_101446687,https://drive.google.com/file/d/1h65kapnwk7cXsddsJiOpRk4OtaIy6Mqp/view?usp=drivesdk
24CHLC25192,101446688,2024-06-27 00:00:00.000,Civil Case Cover Sheet,,
24CHLC25192,101446689,2024-06-27 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC25192,101446690,2024-06-27 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC25192,101616661,2024-07-08 00:00:00.000,Proof of Personal Service,,
24CHLC25192,103535758,2024-10-03 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc25192_103535758,https://drive.google.com/file/d/16L-vyga6SY9Q_k90IlG5xe3rwRLqm8ww/view?usp=drivesdk
24CHLC25192,103535761,2024-10-03 00:00:00.000,Declaration (name extension),declaration_24chlc25192_103535761,https://drive.google.com/file/d/1O6qct0Vl23uO6vOoUwBY95ocGj1YyGzi/view?usp=drivesdk
24CHLC25192,103535762,2024-10-03 00:00:00.000,Declaration (name extension),declaration_24chlc25192_103535762,https://drive.google.com/file/d/1EmRunwfNeP1uA7OzSLEyOIQ5WvaYZ_hM/view?usp=drivesdk
24CHLC25192,103535763,2024-10-03 00:00:00.000,Declaration re: Attorney's Fees,declaration_24chlc25192_103535763,
24CHLC25192,103535764,2024-10-03 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc25192_103535764,
24CHLC25192,103535765,2024-10-03 00:00:00.000,Request for Dismissal,,
24CHLC25192,103535760,2024-10-15 00:00:00.000,Judgment,,
24CHLC25589,101495243,2024-07-01 00:00:00.000,Complaint,complaint_24chlc25589_101495243,https://drive.google.com/file/d/1fMXWmplEoZ-oHonTowUSukEd1ot1Z-WZ/view?usp=drivesdk
24CHLC25589,101495244,2024-07-01 00:00:00.000,Civil Case Cover Sheet,,
24CHLC25589,101495245,2024-07-01 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24chlc25589_101495245,
24CHLC25589,101495246,2024-07-01 00:00:00.000,Declaration (name extension),declaration_24chlc25589_101495246,https://drive.google.com/file/d/1y2GG2UHt166FjRCWrp-CfrM5MtUCRHt5/view?usp=drivesdk
24CHLC25589,101495247,2024-07-01 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC25589,101495248,2024-07-01 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC25589,102800026,2024-09-03 00:00:00.000,Summons,,
24CHLC25589,103308818,2024-09-26 00:00:00.000,Proof of Service by Substituted Service,,
24CHLC25589,104788482,2024-12-03 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc25589_104788482,https://drive.google.com/file/d/1k4SC13at0o3bZUQPnSMGuBCg3h8tXBuc/view?usp=drivesdk
24CHLC25589,104788483,2024-12-03 00:00:00.000,Declaration (name extension),declaration_24chlc25589_104788483,https://drive.google.com/file/d/10jjGC-ZnyWr01EzoXjmaMC-S63ZTvas-/view?usp=drivesdk
24CHLC25589,104788484,2024-12-03 00:00:00.000,Declaration re: Attorney's Fees,declaration_24chlc25589_104788484,
24CHLC25589,104788485,2024-12-03 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc25589_104788485,
24CHLC25589,104788486,2024-12-03 00:00:00.000,Request for Dismissal,,
24CHLC25589,104788488,2024-12-03 00:00:00.000,Declaration (name extension),declaration_24chlc25589_104788488,https://drive.google.com/file/d/11A9U0avpkleGdr58uQ8SToTFCF0zFt3A/view?usp=drivesdk
24CHLC25589,104788487,2024-12-11 00:00:00.000,Judgment,,
24CHLC27224,101766616,2024-07-15 00:00:00.000,Complaint,complaint_24chlc27224_101766616,https://drive.google.com/file/d/1nkDbqp5FbWyP74qfAd3xOEXbWZ5E97Zn/view?usp=drivesdk
24CHLC27224,101766617,2024-07-15 00:00:00.000,Civil Case Cover Sheet,,
24CHLC27224,101766618,2024-07-15 00:00:00.000,Summons,,
24CHLC27224,101766619,2024-07-15 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC27224,101766620,2024-07-15 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC27224,102387018,2024-08-14 00:00:00.000,Proof of Personal Service,,
24CHLC27224,104176341,2024-11-05 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc27224_104176341,https://drive.google.com/file/d/1pSoCTIMhKiVk1tniLs4OLXwyfnS3rXhD/view?usp=drivesdk
24CHLC27224,104176342,2024-11-05 00:00:00.000,Request for Dismissal,,
24CHLC27224,104176343,2024-11-05 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc27224_104176343,
24CHLC27224,104176345,2024-11-05 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc27224_104176345,https://drive.google.com/file/d/1g0nmJjwWwcvtmxTLdKcOEfaT4E7aAt7a/view?usp=drivesdk
24CHLC27224,104176344,2024-11-08 00:00:00.000,Judgment,,
24CHLC28312,101939925,2024-07-24 00:00:00.000,Complaint,complaint_24chlc28312_101939925,https://drive.google.com/file/d/15zK2GB1sTPZkru24Jw_VOih4q5p_QlVb/view?usp=drivesdk
24CHLC28312,101939926,2024-07-24 00:00:00.000,Civil Case Cover Sheet,,
24CHLC28312,101939927,2024-07-24 00:00:00.000,Summons,,
24CHLC28312,101939928,2024-07-24 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC28312,101939929,2024-07-24 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC28312,103465282,2024-10-04 00:00:00.000,Proof of Service by Substituted Service,,
24CHLC28312,104880401,2024-12-05 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc28312_104880401,https://drive.google.com/file/d/1NVoUHrRMPA1K-unJkgOTSVfG1lx0nrLz/view?usp=drivesdk
24CHLC28312,104880402,2024-12-05 00:00:00.000,Declaration (name extension),declaration_24chlc28312_104880402,https://drive.google.com/file/d/1GuaDs9ZysZ_jXQUYhh-PCeigb6ULv5TP/view?usp=drivesdk
24CHLC28312,104880404,2024-12-05 00:00:00.000,Declaration (name extension),declaration_24chlc28312_104880404,https://drive.google.com/file/d/1zcd5gA05bqN4xsM1krBb6TNG4Kv-M47a/view?usp=drivesdk
24CHLC28312,104880403,2024-12-10 00:00:00.000,Default Judgment,,
24CHLC28586,101961080,2024-07-24 00:00:00.000,Complaint,complaint_24chlc28586_101961080,https://drive.google.com/file/d/18_bupBuQYxlD6cQHHnjQymmVhLphxrra/view?usp=drivesdk
24CHLC28586,101961081,2024-07-24 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24chlc28586_101961081,
24CHLC28586,101961082,2024-07-24 00:00:00.000,Summons,,
24CHLC28586,101961083,2024-07-24 00:00:00.000,Civil Case Cover Sheet,,
24CHLC28586,101961084,2024-07-24 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC28586,101961085,2024-07-24 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC28586,102078177,2024-07-31 00:00:00.000,Proof of Personal Service,,
24CHLC28586,104345469,2024-11-12 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc28586_104345469,https://drive.google.com/file/d/14txp3GAjzJdCbftxwaYZhAxnVw3mTL69/view?usp=drivesdk
24CHLC28586,104345470,2024-11-12 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc28586_104345470,
24CHLC28586,104345472,2024-11-12 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc28586_104345472,https://drive.google.com/file/d/1f5TdtjAfkb4IJk3gEkSC9kRYDQ_gn4Fj/view?usp=drivesdk
24CHLC28586,104345473,2024-11-12 00:00:00.000,Request for Dismissal,,
24CHLC28586,104345471,2024-11-14 00:00:00.000,Judgment,,
24CHLC28620,101964013,2024-07-26 00:00:00.000,Complaint,complaint_24chlc28620_101964013,https://drive.google.com/file/d/12MbVWv_oUYq-7eAUFuJYzgMj5e6ndcIF/view?usp=drivesdk
24CHLC28620,101964014,2024-07-26 00:00:00.000,Summons,,
24CHLC28620,101964015,2024-07-26 00:00:00.000,Civil Case Cover Sheet,,
24CHLC28620,101964016,2024-07-26 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC28620,101964017,2024-07-26 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC28620,102494701,2024-08-19 00:00:00.000,Proof of Personal Service,,
24CHLC28620,105139221,2024-12-18 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc28620_105139221,https://drive.google.com/file/d/1MiVWpWOgIyjdudyCc61bF-q7CyfdSano/view?usp=drivesdk
24CHLC28620,105139222,2024-12-18 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc28620_105139222,
24CHLC28620,105139223,2024-12-18 00:00:00.000,Request for Dismissal,,
24CHLC28620,105139225,2024-12-18 00:00:00.000,Declaration (name extension),declaration_24chlc28620_105139225,https://drive.google.com/file/d/1RauYTRSuhl7Hq1yCn260tFPgSfzjc264/view?usp=drivesdk
24CHLC28620,105139226,2024-12-18 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc28620_105139226,https://drive.google.com/file/d/1JDThYY4uOdj6Py28D-R9ziWvEpXqTrBg/view?usp=drivesdk
24CHLC28620,105139227,2024-12-18 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc28620_105139227,https://drive.google.com/file/d/13iNdfQXPAzhJ6pH-xuL-jkX0KEVMqMYd/view?usp=drivesdk
24CHLC28620,105139224,2024-12-26 00:00:00.000,Judgment,,
24CHLC29276,102088796,2024-07-31 00:00:00.000,Complaint,complaint_24chlc29276_102088796,https://drive.google.com/file/d/1pjS7TCiz8DoUnWu7sI0cwWqTgp1egyXS/view?usp=drivesdk
24CHLC29276,102088797,2024-07-31 00:00:00.000,Civil Case Cover Sheet,,
24CHLC29276,102088798,2024-07-31 00:00:00.000,Summons,,
24CHLC29276,102088799,2024-07-31 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC29276,102088800,2024-07-31 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC29276,102705639,2024-08-28 00:00:00.000,Proof of Service by Substituted Service,,
24CHLC29276,103905595,2024-10-23 00:00:00.000,Request for Dismissal,,
24CHLC29276,103905596,2024-10-23 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc29276_103905596,https://drive.google.com/file/d/1qwEe_gmFIWDWCbrn_hCW_g6Da2M3MGuj/view?usp=drivesdk
24CHLC29276,103905598,2024-10-23 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc29276_103905598,https://drive.google.com/file/d/1eA-w_cVHo3CwsufmwTfz2B7zBM1zvaN-/view?usp=drivesdk
24CHLC29276,103905599,2024-10-23 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc29276_103905599,
24CHLC29276,103905597,2024-11-01 00:00:00.000,Default Judgment,,
24CHLC29300,102092156,2024-07-31 00:00:00.000,Complaint,complaint_24chlc29300_102092156,https://drive.google.com/file/d/1NTL5_KHCe9Yws_FXm2v4_c1yye1yN2LP/view?usp=drivesdk
24CHLC29300,102092157,2024-07-31 00:00:00.000,Summons,,
24CHLC29300,102092158,2024-07-31 00:00:00.000,Civil Case Cover Sheet,,
24CHLC29300,102092159,2024-07-31 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC29300,102092160,2024-07-31 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC29300,103044442,2024-09-16 00:00:00.000,Proof of Service by Substituted Service,,
24CHLC29300,104317627,2024-11-12 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc29300_104317627,https://drive.google.com/file/d/1GDFk0Be9eDtNF_NhfFsbYFfDBhc8gGmQ/view?usp=drivesdk
24CHLC29300,104317628,2024-11-12 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc29300_104317628,https://drive.google.com/file/d/1Ce_bkX4fSYh6Hr8smbQc3c2wQzbeR7OW/view?usp=drivesdk
24CHLC29300,104317629,2024-11-12 00:00:00.000,Request for Dismissal,,
24CHLC29300,104317631,2024-11-12 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc29300_104317631,
24CHLC29300,104317630,2024-12-04 00:00:00.000,Judgment,,
24CHLC30395,102270592,2024-08-08 00:00:00.000,Complaint,complaint_24chlc30395_102270592,https://drive.google.com/file/d/1F37L2ayFhlKTt3YrOGEbOVIxqfRyQg1D/view?usp=drivesdk
24CHLC30395,102270593,2024-08-08 00:00:00.000,Civil Case Cover Sheet,,
24CHLC30395,102270594,2024-08-08 00:00:00.000,Summons,,
24CHLC30395,102270595,2024-08-08 00:00:00.000,Declaration (name extension),declaration_24chlc30395_102270595,https://drive.google.com/file/d/1Yq6WZJFqHcUPKPy7Cacp809OIx782Lew/view?usp=drivesdk
24CHLC30395,102270601,2024-08-08 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC30395,102270602,2024-08-08 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC30395,102581542,2024-08-22 00:00:00.000,Proof of Service by Substituted Service,,
24CHLC30395,104506700,2024-11-15 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc30395_104506700,https://drive.google.com/file/d/1DZpfduPdmE-H7Hcry6E2w8t6NEY9JqXM/view?usp=drivesdk
24CHLC30395,104506702,2024-11-15 00:00:00.000,Declaration (name extension),declaration_24chlc30395_104506702,https://drive.google.com/file/d/14HwOOhTiqPLTtqRJke0UKeCYijlM9Ai3/view?usp=drivesdk
24CHLC30395,104506703,2024-11-15 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc30395_104506703,
24CHLC30395,104506701,2024-11-22 00:00:00.000,Default Judgment,,
24CHLC30453,102279133,2024-08-08 00:00:00.000,Complaint,complaint_24chlc30453_102279133,https://drive.google.com/file/d/1SWCh-0tzRWeKx0WkN9As_EZctKH1OKi9/view?usp=drivesdk
24CHLC30453,102279134,2024-08-08 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24chlc30453_102279134,
24CHLC30453,102279135,2024-08-08 00:00:00.000,Civil Case Cover Sheet,,
24CHLC30453,102279136,2024-08-08 00:00:00.000,Summons,,
24CHLC30453,102279138,2024-08-08 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC30453,102279139,2024-08-08 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC30453,104215245,2024-11-06 00:00:00.000,Proof of Personal Service,,
24CHLC30453,104877856,2024-12-05 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc30453_104877856,https://drive.google.com/file/d/1kGYRIP_RQrDWN4EIjBjSwJTtxUXREmdi/view?usp=drivesdk
24CHLC30453,104877858,2024-12-05 00:00:00.000,Declaration (name extension),declaration_24chlc30453_104877858,https://drive.google.com/file/d/1wGHXe6sjRkslj_fOVENUW1qR5npB6zJ3/view?usp=drivesdk
24CHLC30453,104877859,2024-12-05 00:00:00.000,Declaration (name extension),declaration_24chlc30453_104877859,https://drive.google.com/file/d/1PLSYiLNjSyPAhskdd2ij8VZLRHTNM_ij/view?usp=drivesdk
24CHLC30453,104877857,2024-12-24 00:00:00.000,Default Judgment,,
24CHLC33731,102843693,2024-09-04 00:00:00.000,Complaint,complaint_24chlc33731_102843693,https://drive.google.com/file/d/13TxEgZvYFArxkg0fIPpQ_BSVN6WUSpoj/view?usp=drivesdk
24CHLC33731,102843694,2024-09-04 00:00:00.000,Summons,,
24CHLC33731,102843695,2024-09-04 00:00:00.000,Civil Case Cover Sheet,,
24CHLC33731,102843697,2024-09-04 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC33731,102843698,2024-09-04 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC33731,103883264,2024-10-22 00:00:00.000,Proof of Personal Service,,
24CHLC33731,105156433,2024-12-18 00:00:00.000,Request for Dismissal,,
24CHLC33731,105156434,2024-12-18 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc33731_105156434,https://drive.google.com/file/d/13zY9XPOCC9Th1hsOqYKmeEyNmZeqCiy-/view?usp=drivesdk
24CHLC33731,105156435,2024-12-18 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc33731_105156435,https://drive.google.com/file/d/1YGG2dueZFzUmLHJQlh6Qivsazap0kEW5/view?usp=drivesdk
24CHLC33731,105156438,2024-12-18 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc33731_105156438,
24CHLC33731,105156437,2024-12-27 00:00:00.000,Judgment,,
24CHLC36483,103234233,2024-09-23 00:00:00.000,Complaint,complaint_24chlc36483_103234233,https://drive.google.com/file/d/1WITOYyHiPJ0qP5DKXZX_IW_kX6MSBW26/view?usp=drivesdk
24CHLC36483,103234234,2024-09-23 00:00:00.000,Civil Case Cover Sheet,,
24CHLC36483,103234235,2024-09-23 00:00:00.000,Summons,,
24CHLC36483,103234236,2024-09-23 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24CHLC36483,103234237,2024-09-23 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24CHLC36483,104218195,2024-11-06 00:00:00.000,Proof of Service by Substituted Service,,
24CHLC36483,105129342,2024-12-19 00:00:00.000,Request for Dismissal,,
24CHLC36483,105129343,2024-12-19 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24chlc36483_105129343,
24CHLC36483,105129344,2024-12-19 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24chlc36483_105129344,https://drive.google.com/file/d/1ClYlbbkq1NlYYdls0Die6KlLtTxtfqYe/view?usp=drivesdk
24CHLC36483,105129345,2024-12-19 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24chlc36483_105129345,https://drive.google.com/file/d/1h_cTfmiD0-YzoltVg9n7cmslBTzhHKPg/view?usp=drivesdk
24CHLC36483,105129346,2024-12-26 00:00:00.000,Judgment,,
24NWLC00314,97825680,2024-01-04 00:00:00.000,Complaint,complaint_24nwlc00314_97825680,https://drive.google.com/file/d/1LRWxXAAEKGP6Cb3rT0QHeR5RIDg5nK1c/view?usp=drivesdk
24NWLC00314,97825681,2024-01-04 00:00:00.000,Declaration (name extension),declaration_24nwlc00314_97825681,https://drive.google.com/file/d/1S-djCpENCAgCzGuVHRwE65a_9-mcB87U/view?usp=drivesdk
24NWLC00314,97825682,2024-01-04 00:00:00.000,Civil Case Cover Sheet,,
24NWLC00314,97825683,2024-01-04 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc00314_97825683,
24NWLC00314,97825684,2024-01-04 00:00:00.000,Summons,,
24NWLC00314,97825690,2024-01-04 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC00314,97825691,2024-01-04 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC00314,98369401,2024-01-31 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC00314,104011958,2024-10-18 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc00314_104011958,https://drive.google.com/file/d/16XrneXKaqDQmOLHoem55kpukR_n0DxKn/view?usp=drivesdk
24NWLC00314,104011959,2024-10-18 00:00:00.000,Request for Dismissal,,
24NWLC00314,104011960,2024-10-18 00:00:00.000,Declaration (name extension),declaration_24nwlc00314_104011960,https://drive.google.com/file/d/1hXqzyo4-T_Ny0G-5-W9vQUwNU33c350o/view?usp=drivesdk
24NWLC00314,104011961,2024-10-18 00:00:00.000,Declaration (name extension),declaration_24nwlc00314_104011961,https://drive.google.com/file/d/1B9GOu0GrZGkjFGvmYWAIbzvZ90sJTKsm/view?usp=drivesdk
24NWLC00314,104011962,2024-10-18 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc00314_104011962,
24NWLC00314,104011963,2024-10-18 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc00314_104011963,
24NWLC00314,104011964,2024-10-31 00:00:00.000,Judgment,,
24NWLC00314,108179479,2025-05-01 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",declaration_24nwlc00314_108179479,
24NWLC00314,108179478,2025-05-08 00:00:00.000,Writ of Execution,,
24NWLC00314,109167019,2025-06-04 00:00:00.000,Declaration (name extension),declaration_24nwlc00314_109167019,
24NWLC00859,97918804,2024-01-09 00:00:00.000,Complaint,complaint_24nwlc00859_97918804,https://drive.google.com/file/d/1-jbqQUy1Iri8AhhqCZz-Edo2XtpZ6BcR/view?usp=drivesdk
24NWLC00859,97918805,2024-01-09 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc00859_97918805,
24NWLC00859,97918806,2024-01-09 00:00:00.000,Summons,,
24NWLC00859,97918807,2024-01-09 00:00:00.000,Civil Case Cover Sheet,,
24NWLC00859,97918808,2024-01-09 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC00859,97918809,2024-01-09 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC00859,98308065,2024-01-29 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC00859,103824478,2024-10-15 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc00859_103824478,https://drive.google.com/file/d/1oAerq8ClNWSYR1wOfQFWLZHDUlCTHKd_/view?usp=drivesdk
24NWLC00859,103824479,2024-10-15 00:00:00.000,Request for Dismissal,,
24NWLC00859,103824480,2024-10-15 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc00859_103824480,
24NWLC00859,103824482,2024-10-15 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc00859_103824482,https://drive.google.com/file/d/1qI4nD_H9pUVn-AV7n8tcTLLp0s0tdnKy/view?usp=drivesdk
24NWLC00859,103824481,2024-10-22 00:00:00.000,Judgment,,
